"Period";"Line";"Leading product";"Product";"Package text long";"Volume";"Value";"Dli ddd";"Volume accumulated";"Value accumulated";"Dli ddd accumulated"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 60 mikrogram 4x0,3 ml(m.saf.dev.) AMGEN, Danmark 057217";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 80 mikrogram 4 x 0,4 ml AMGEN, Danmark 057239";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 100 mikrogram 4 x 0,5 ml AMGEN, Danmark 057262";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 130 mikrogram 4x0,65ml(m.saf.dev.) AMGEN, Danmark 057285";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 150 mikrogram 4 x 0,3 ml AMGEN, Danmark 057308";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 300 mikrogram 1x0,6 ml(m.saf.dev.) AMGEN, Danmark 057319";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 500 mikrogram 1ml(m.saf.dev.) AMGEN, Danmark 057341";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp inj.væske, opl., pen 150 mikrogram 0,3 ml AMGEN, Danmark 091919";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp inj.væske, opl., pen 500 mikrogram 1,0 ml AMGEN, Danmark 136635";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp inj.væske, opl., pen 300 mikrogram 0,6 ml AMGEN, Danmark 155908";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 60 mg 28 stk. (2 x 14) (blister) AMGEN, Danmark 016791";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 90 mg 28 stk. (2 x 14) (blister) AMGEN, Danmark 016802";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 30 mg 28 stk. (2 x 14) (blister) AMGEN, Danmark 016868";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 30 mg 28 stk. (blister)(Orifarm) Orifarm A/S 189463";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 90 mg 28 stk. (blister)(Orifarm) Orifarm A/S 192763";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 60 mg 28 stk. (blister)(Orifarm) Orifarm A/S 591333";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Repatha";"Repatha";"Repatha inj.væske, opl., pen 140 mg 6 stk. AMGEN, Danmark 553814";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Repatha";"Repatha";"Repatha inj.væske, opl., pen 140 mg 2 stk. AMGEN, Danmark 582043";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"AMGEVITA";"AMGEVITA";"AMGEVITA inj.væske, opl., pen 40 mg 2 stk. AMGEN, Danmark 155045";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"AMGEVITA";"AMGEVITA";"AMGEVITA Inj.vsk,opl.,sprøjte 40 mg 2 stk. AMGEN, Danmark 169691";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"AMGEVITA";"AMGEVITA";"AMGEVITA inj.væske, opl., pen 40 mg 2 stk. AMGEN, Danmark 472938";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"AMGEVITA";"AMGEVITA";"AMGEVITA Inj.vsk,opl.,sprøjte 20 mg 1 stk. AMGEN, Danmark 493438";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Blincyto";"Blincyto";"Blincyto pul.t.kon+op.t.inf.o 38,5 mikrogram 1 sæt AMGEN, Danmark 177099";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Kyprolis";"Kyprolis";"Kyprolis Pulv.t.inf.væske,opl 30 mg 1 stk. AMGEN, Danmark 090435";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Kyprolis";"Kyprolis";"Kyprolis Pulv.t.inf.væske,opl 60 mg 1 stk. AMGEN, Danmark 534401";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Kyprolis";"Kyprolis";"Kyprolis Pulv.t.inf.væske,opl 10 mg 1 stk. AMGEN, Danmark 542915";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Neulasta";"Neulasta";"Neulasta Inj.vsk,opl.,sprøjte 6 mg 0,6 ml AMGEN, Danmark 056936";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Neupogen";"Neupogen";"Neupogen Inj.væske, opløsning 0,3 mg/ml 5 htgl. a 1 ml AMGEN, Danmark 167130";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Neupogen";"Neupogen Novum";"Neupogen Novum Inj.vsk,opl.,sprøjte 0,6 mg/ml 5 x 0,5 ml AMGEN, Danmark 004345";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Neupogen";"Neupogen Novum";"Neupogen Novum Inj.vsk,opl.,sprøjte 0,96 mg/ml 5 x 0,5 ml AMGEN, Danmark 004367";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Parsabiv";"Parsabiv";"Parsabiv Inj.væske, opløsning 10 mg 6 stk. AMGEN, Danmark 414174";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Parsabiv";"Parsabiv";"Parsabiv Inj.væske, opløsning 2,5 mg 6 stk. AMGEN, Danmark 435162";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Parsabiv";"Parsabiv";"Parsabiv Inj.væske, opløsning 5 mg 6 stk. AMGEN, Danmark 491810";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Vectibix";"Vectibix";"Vectibix Konc.t.inf.væsk.opl. 20 mg/ml 20 ml AMGEN, Danmark 112725";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Vectibix";"Vectibix";"Vectibix Konc.t.inf.væsk.opl. 20 mg/ml 5 ml AMGEN, Danmark 483104";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"Otezla";"Otezla";"Otezla";"Otezla Filmovertrukne tabl. 30 mg 56 stk. (blister) AMGEN, Danmark 139604";"0";"0,00";"0,000";"0";"0,00";"0,000"
"02-08-2020";"AMGEN, Danmark";"Nplate";"Nplate";"Nplate Pulv.t.inj.væske,opl 250 mikrogram 1 htgl. AMGEN, Danmark 027807";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Xgeva";"Xgeva";"Xgeva Inj.væske, opløsning 120 mg 1 stk. (1,7 ml) AMGEN, Danmark 537305";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"Otezla";"Otezla";"Otezla";"Otezla Filmovertrukne tabl. 10+20+30 mg 4 + 4 + 19 stk. (blister) AMGEN, Danmark 477099";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Nplate";"Nplate";"Nplate Pulv.t.inj.væske,opl 500 mikrogram 1 htgl. AMGEN, Danmark 027818";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Otezla";"Otezla";"Otezla Filmovertrukne tabl. 30 mg 56 stk. (blister) AMGEN, Danmark 139604";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Otezla";"Otezla";"Otezla Filmovertrukne tabl. 10+20+30 mg 4 + 4 + 19 stk. (blister) AMGEN, Danmark 477099";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Prolia";"Prolia";"Prolia Inj.væske, opløsning 60 mg/ml 1 stk. (Paranova) Paranova A/S 047403";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Prolia";"Prolia";"Prolia Inj.væske, opløsning 60 mg/ml 1 stk. AMGEN, Danmark 085792";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Prolia";"Prolia";"Prolia Inj.væske, opløsning 60 mg/ml 1 stk. (2care4) 2care4 419605";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Prolia";"Prolia";"Prolia Inj.væske, opløsning 60 mg/ml 1 stk. (Orifarm) Orifarm A/S 434534";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Prolia";"Prolia";"Prolia Inj.væske, opløsning 60 mg/ml 1 stk. (Abacus) Abacus 464168";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 10 mikrogram 4 x 0,4 ml AMGEN, Danmark 003195";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp inj.væske, opl., pen 500 mikrogram 1,0 ml AMGEN, Danmark 023480";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 20 mikrogram 4x0,5ml(m.saf.dev.) AMGEN, Danmark 057126";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 30 mikrogram 4x0,3ml(m.saf.dev.) AMGEN, Danmark 057148";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 40 mikrogram 4x0,4 ml(m.saf.dev.) AMGEN, Danmark 057171";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 50 mikrogram 4x0,5ml(m.saf.dev.) AMGEN, Danmark 057194";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 60 mikrogram 4x0,3 ml(m.saf.dev.) AMGEN, Danmark 057217";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 80 mikrogram 4 x 0,4 ml AMGEN, Danmark 057239";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 100 mikrogram 4 x 0,5 ml AMGEN, Danmark 057262";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 130 mikrogram 4x0,65ml(m.saf.dev.) AMGEN, Danmark 057285";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 150 mikrogram 4 x 0,3 ml AMGEN, Danmark 057308";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 300 mikrogram 1x0,6 ml(m.saf.dev.) AMGEN, Danmark 057319";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp Inj.vsk,opl.,sprøjte 500 mikrogram 1ml(m.saf.dev.) AMGEN, Danmark 057341";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp inj.væske, opl., pen 150 mikrogram 0,3 ml AMGEN, Danmark 091919";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp inj.væske, opl., pen 500 mikrogram 1,0 ml AMGEN, Danmark 136635";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Aranesp";"Aranesp";"Aranesp inj.væske, opl., pen 300 mikrogram 0,6 ml AMGEN, Danmark 155908";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 60 mg 28 stk. (2 x 14) (blister) AMGEN, Danmark 016791";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 90 mg 28 stk. (2 x 14) (blister) AMGEN, Danmark 016802";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 30 mg 28 stk. (2 x 14) (blister) AMGEN, Danmark 016868";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 30 mg 28 stk. (blister)(Orifarm) Orifarm A/S 189463";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 90 mg 28 stk. (blister)(Orifarm) Orifarm A/S 192763";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Mimpara";"Mimpara";"Mimpara Filmovertrukne tabl. 60 mg 28 stk. (blister)(Orifarm) Orifarm A/S 591333";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Repatha";"Repatha";"Repatha inj.væske, opl., pen 140 mg 6 stk. AMGEN, Danmark 553814";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Repatha";"Repatha";"Repatha inj.væske, opl., pen 140 mg 2 stk. AMGEN, Danmark 582043";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"AMGEVITA";"AMGEVITA";"AMGEVITA inj.væske, opl., pen 40 mg 2 stk. AMGEN, Danmark 155045";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"AMGEVITA";"AMGEVITA";"AMGEVITA Inj.vsk,opl.,sprøjte 40 mg 2 stk. AMGEN, Danmark 169691";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"AMGEVITA";"AMGEVITA";"AMGEVITA inj.væske, opl., pen 40 mg 2 stk. AMGEN, Danmark 472938";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"AMGEVITA";"AMGEVITA";"AMGEVITA Inj.vsk,opl.,sprøjte 20 mg 1 stk. AMGEN, Danmark 493438";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Blincyto";"Blincyto";"Blincyto pul.t.kon+op.t.inf.o 38,5 mikrogram 1 sæt AMGEN, Danmark 177099";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Kyprolis";"Kyprolis";"Kyprolis Pulv.t.inf.væske,opl 30 mg 1 stk. AMGEN, Danmark 090435";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Kyprolis";"Kyprolis";"Kyprolis Pulv.t.inf.væske,opl 60 mg 1 stk. AMGEN, Danmark 534401";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Kyprolis";"Kyprolis";"Kyprolis Pulv.t.inf.væske,opl 10 mg 1 stk. AMGEN, Danmark 542915";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Neulasta";"Neulasta";"Neulasta Inj.vsk,opl.,sprøjte 6 mg 0,6 ml AMGEN, Danmark 056936";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Neupogen";"Neupogen";"Neupogen Inj.væske, opløsning 0,3 mg/ml 5 htgl. a 1 ml AMGEN, Danmark 167130";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Neupogen";"Neupogen Novum";"Neupogen Novum Inj.vsk,opl.,sprøjte 0,6 mg/ml 5 x 0,5 ml AMGEN, Danmark 004345";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Neupogen";"Neupogen Novum";"Neupogen Novum Inj.vsk,opl.,sprøjte 0,96 mg/ml 5 x 0,5 ml AMGEN, Danmark 004367";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Parsabiv";"Parsabiv";"Parsabiv Inj.væske, opløsning 10 mg 6 stk. AMGEN, Danmark 414174";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Parsabiv";"Parsabiv";"Parsabiv Inj.væske, opløsning 2,5 mg 6 stk. AMGEN, Danmark 435162";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Parsabiv";"Parsabiv";"Parsabiv Inj.væske, opløsning 5 mg 6 stk. AMGEN, Danmark 491810";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Vectibix";"Vectibix";"Vectibix Konc.t.inf.væsk.opl. 20 mg/ml 20 ml AMGEN, Danmark 112725";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Vectibix";"Vectibix";"Vectibix Konc.t.inf.væsk.opl. 20 mg/ml 5 ml AMGEN, Danmark 483104";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"Otezla";"Otezla";"Otezla";"Otezla Filmovertrukne tabl. 30 mg 56 stk. (blister) AMGEN, Danmark 139604";"0";"0,00";"0,000";"0";"0,00";"0,000"
"01-08-2020";"AMGEN, Danmark";"Nplate";"Nplate";"Nplate Pulv.t.inj.væske,opl 250 mikrogram 1 htgl. AMGEN, Danmark 027807";"0";"0,00";"0,000";"0";"0,00";"0,000"
